RamanShift (cm-1)	00:00:27	00:01:30	00:02:00	00:02:30	00:03:00	00:03:30	00:04:00	00:04:30	00:05:00	00:05:30	00:06:00	00:06:30	00:07:00	00:07:30	00:08:00	00:08:30	00:09:00	00:09:30	00:10:00	00:10:30	00:11:00	00:11:30	00:12:00	00:12:30	00:13:00	00:13:30	00:14:00	00:14:30	00:15:00	00:15:30	00:16:00	00:16:30	00:17:00	00:17:30
1990.0000	3621.11788149	4255.78288521	4089.45733503	4073.94537712	4046.22650149	3949.01535071	3992.88610588	3980.81542356	3948.41059615	3950.88543570	3901.12752845	3922.53421498	3878.13872599	3893.01996150	3904.55649656	3883.20700894	3873.94641899	3884.16351314	3836.41321888	3808.04872560	3772.28299557	3762.47886003	3711.13484881	3701.38798014	3669.04936811	3679.48943236	3705.33239710	3772.41909705	3891.77703228	3843.65585842	3812.27587028	4459.46301230	4570.97827919	4530.72176483
1989.0000	3646.47189277	4275.94855784	4102.44419731	4081.68020376	4035.73603174	3969.83287698	4002.85469205	4001.04648649	3927.65582612	3950.92505482	3897.94275844	3942.13555257	3887.06895494	3890.62696422	3915.61149992	3873.29624883	3878.65183227	3874.35145008	3844.95678459	3810.31216206	3775.69613731	3769.47719404	3710.57220929	3701.60772956	3673.31193455	3693.54171517	3715.85707564	3778.64416784	3898.73722971	3833.26183995	3823.43501437	4476.56152403	4580.72208659	4540.37199752
1988.0000	3673.02077257	4291.52788027	4113.44668948	4085.85709907	4021.63696794	4001.49389754	4010.10499748	4015.19108003	3910.32103809	3948.58802275	3897.55580094	3956.95313144	3895.00412877	3890.05214080	3911.12009822	3875.73748591	3884.55535478	3852.34193980	3847.35547068	3804.38176418	3794.13325714	3767.88741756	3707.13145742	3697.11454275	3672.57400792	3700.46771748	3723.23430996	3781.66128282	3895.08650225	3812.22281099	3828.63950995	4499.52150278	4584.29603134	4545.32285729
1987.0000	3690.42761306	4303.23961082	4122.72076057	4088.20702519	4017.47761136	4033.19807331	4014.73856744	4028.82375938	3908.29066000	3946.46817692	3904.72555165	3962.85656084	3901.01590018	3897.07794169	3898.21139600	3888.65920441	3893.04197199	3832.98319541	3852.52700548	3799.13989838	3823.02497154	3763.05951984	3706.08410664	3693.79526456	3671.60600683	3703.34200668	3730.04027978	3786.69295015	3884.52868068	3799.61977660	3828.79678585	4518.40477168	4578.61534679	4551.09632673
1986.0000	3689.94614063	4312.40616085	4128.67359793	4091.90780541	4029.36165490	4053.85364205	4018.45283926	4044.75299624	3926.56505413	3948.46872046	3920.30295390	3957.10081543	3904.19662990	3912.89942951	3889.78749605	3903.14663642	3902.65576162	3829.14880947	3864.06125780	3804.05200398	3848.92830768	3761.60472120	3711.23425691	3695.13655140	3671.11513823	3706.73455018	3737.79173831	3795.96481212	3874.72308841	3809.27091888	3831.41886123	4528.31418275	4566.98114191	4561.09981300
1985.0000	3670.94940574	4317.72612366	4129.06956216	4099.59448379	4050.08691292	4060.05199769	4022.41045898	4058.99213857	3957.98129818	3955.81889399	3939.59956959	3942.62613725	3905.79272373	3934.72122017	3893.39795676	3912.62790431	3910.31355713	3842.99459838	3875.90315443	3823.83443851	3858.73979604	3766.38664505	3722.46138672	3701.44877238	3670.77995692	3712.13487249	3745.60217887	3804.11645477	3872.25265318	3839.90317631	3842.34858548	4531.79039661	4557.00174482	4574.22173132
1984.0000	3643.56030097	4316.37569307	4123.60319671	4111.17436623	4066.23214052	4058.18371768	4026.85783317	4065.08907276	3988.15364547	3965.76864863	3955.45871980	3928.73260584	3910.18461534	3958.55103440	3906.22607502	3917.62769795	3914.06758452	3866.30138728	3879.04575734	3855.25784572	3848.54976798	3776.55508580	3735.10159998	3710.86454839	3672.82318882	3717.67755336	3751.72058035	3803.75512293	3878.66450721	3878.24029078	3859.42590019	4533.95528650	4555.12388676	4586.77191074
1983.0000	3622.25881319	4307.08381555	4114.91482918	4122.69138875	4070.69158514	4057.49976794	4031.93054611	4060.39243400	4006.24091613	3974.07105408	3963.52855785	3925.53746132	3921.95786860	3979.59897883	3919.11911379	3922.17242549	3915.11598397	3887.45170753	3871.59359800	3887.71931482	3825.50328067	3790.21514176	3742.56771838	3720.20366552	3680.88868031	3721.16528581	3755.29307775	3795.10534981	3890.50076806	3909.25447986	3874.65812804	4536.44480873	4562.03794475	4595.55236896
1982.0000	3615.16711883	4292.25806678	4107.34522439	4128.00204870	4067.68428479	4060.95940394	4037.65075189	4047.68740639	4011.05993557	3978.35750341	3964.82783452	3936.16409763	3941.06841715	3991.31529355	3925.00308736	3927.69025585	3916.79881427	3898.74325010	3861.42401818	3908.51105162	3802.60546844	3805.25145899	3741.54722616	3725.71130970	3696.23466123	3722.73898484	3756.63841930	3787.85900729	3902.64864244	3924.80121932	3882.10442544	4536.39816823	4572.63054732	4599.44059303
1981.0000	3620.13597756	4278.36959615	4105.01327672	4123.25453127	4066.27679677	4063.77081624	4043.23987919	4032.52301676	4007.95734158	3979.17373011	3963.87561674	3954.08835671	3961.40822581	3987.64583083	3924.62184753	3932.05639374	3920.88809891	3900.03198913	3859.38831566	3910.62330692	3791.67821563	3818.17439613	3735.44102407	3724.93946904	3716.34105040	3724.84528476	3756.99553669	3792.39416253	3911.89909294	3926.28632784	3882.87680483	4530.76535820	4580.74067208	4599.30569589
1980.0000	3631.42853495	4273.98419293	4110.47804361	4110.83125481	4070.94998332	4060.80246180	4047.66157625	4020.36860207	4002.26667814	3978.49946028	3965.09007383	3968.59066826	3975.12819922	3968.72385909	3925.44282670	3934.07208004	3925.11036042	3897.68756340	3870.28089725	3897.47997318	3798.94455894	3824.68098584	3731.97955130	3719.29028273	3736.85345505	3729.70534360	3758.56112273	3810.23008099	3917.94058582	3921.54238546	3882.62962724	4521.00623520	4584.77758544	4597.11292740
1979.0000	3647.92118258	4284.58523762	4123.69457924	4098.76676435	4079.40446417	4053.81381869	4051.50536407	4015.35641301	3997.08910891	3978.23480514	3970.58833995	3973.26639473	3978.94984268	3943.76832589	3934.79357757	3936.71168237	3925.71812770	3899.34732601	3889.30097031	3880.35098909	3823.47631186	3823.15979865	3736.69045980	3714.05434555	3753.55063838	3736.35654126	3763.64272121	3833.84966577	3921.48011933	3918.51446567	3885.50819204	4513.56816707	4588.96445545	4594.85963783
1978.0000	3672.39694390	4306.75990800	4141.18022320	4095.56465844	4087.98443289	4050.21318438	4057.50040374	4019.43977505	3995.42340191	3980.43372434	3979.78905815	3970.03800957	3976.50784031	3926.04630872	3952.76381523	3944.42653750	3923.17318492	3907.25673962	3905.72421701	3870.50503567	3856.99782608	3817.10359498	3748.59743969	3713.92082333	3762.62807756	3740.17715130	3772.44384254	3854.33355125	3921.94278714	3919.95183263	3891.63661015	4515.76926978	4598.74229451	4593.89616381
1977.0000	3703.72283860	4328.30396248	4156.90497899	4104.78086542	4096.52751706	4055.35751807	4067.83180133	4031.53531596	4000.84379593	3988.04923081	3989.88890383	3966.39677002	3974.80170024	3923.33836356	3971.17230307	3957.76689755	3923.88897070	3915.69699224	3910.29489198	3872.69529825	3885.84250442	3812.36559181	3762.07347025	3717.44134451	3761.47564909	3736.56764905	3782.06107517	3867.26349137	3917.84110895	3922.97555357	3899.79809626	4530.42361727	4614.68884168	4594.98661120
1976.0000	3733.12134062	4337.32258402	4165.94777071	4123.64255228	4106.90760667	4067.31197042	4080.71152983	4048.01286162	4014.46405558	4003.62424375	3997.30756463	3969.79397222	3978.37860877	3933.03634578	3980.24205263	3972.28475656	3934.37237835	3916.28971416	3901.29044535	3884.28541136	3897.14573194	3811.52367657	3772.19734997	3717.20233773	3751.49278044	3726.52103864	3789.11868007	3872.21786153	3910.07256300	3923.55604053	3910.31519308	4553.22872400	4631.02878071	4598.63571967
1975.0000	3750.22070892	4333.12403662	4168.63968364	4145.80213286	4118.45759189	4079.04007347	4090.73087652	4064.99025074	4032.49471012	4025.94507997	4000.23732824	3983.65655581	3986.36222942	3946.42503408	3977.36555409	3983.36464555	3953.52507542	3907.45971901	3885.26978903	3898.75156659	3887.36912123	3812.08760799	3778.27396188	3707.49501758	3739.86508299	3718.41673495	3793.67182302	3870.25535866	3904.31286696	3921.43173740	3923.62476953	4574.96701368	4640.24860770	4604.87917028
1974.0000	3752.16877292	4327.15551943	4170.97177000	4165.07685061	4127.07002891	4084.62770894	4093.83313128	4080.45924729	4048.48782864	4048.33721349	4000.36243985	4006.05274432	3994.25654817	3957.10795600	3969.51000305	3990.99326364	3972.32921694	3898.36276636	3871.91887208	3910.02601023	3866.02439355	3811.15699039	3783.37902837	3692.23895805	3735.99790019	3722.59927182	3799.23279487	3864.33185030	3908.23055981	3920.76059378	3936.62375173	4587.36874473	4639.34464571	4612.83192134
1973.0000	3745.75120951	4331.72545349	4179.99856681	4177.58392816	4129.36027645	4083.47555334	4092.04777913	4094.09725056	4058.20066500	4061.98034951	4001.32576140	4030.24606530	3998.23594016	3965.06825086	3966.53028007	3998.35195593	3981.92556809	3901.61619007	3867.26675111	3915.69284176	3849.29509585	3810.91175087	3791.48352983	3683.96280518	3743.89624376	3742.61515268	3808.19008074	3860.55472314	3924.42022610	3926.17234404	3942.66045420	4588.69530083	4632.07827856	4621.15340162
1972.0000	3740.82825760	4348.06436466	4197.98370633	4182.09832658	4126.67778592	4080.25856046	4092.44922835	4105.28830612	4061.91169674	4062.58208551	4005.00295281	4047.34865635	3998.03103553	3973.68022053	3971.86403300	4006.01331430	3981.01161590	3920.89583178	3871.37471736	3918.08741779	3847.73752956	3817.60760766	3804.15778989	3693.62227673	3757.85254941	3771.47088623	3818.24953673	3865.22655439	3945.83748775	3938.13121226	3936.91808154	4584.76239161	4625.79060232	4629.30671702
1971.0000	3742.12361185	4366.26878513	4220.28546854	4179.69284957	4124.13587589	4082.03586706	4100.69152154	4112.09931238	4062.60289217	4054.35145940	4009.98009891	4051.24274198	3996.39682757	3984.43174513	3979.87703898	4009.51785236	3974.68145112	3946.15816493	3881.90644117	3922.03039698	3859.09411252	3834.39093931	3818.36121876	3721.11408529	3766.90587116	3796.85892708	3824.74284507	3878.63655911	3959.78237931	3951.77889591	3922.06906779	4584.27621129	4625.99864620	4637.74082457
1970.0000	3746.60089179	4376.08379155	4238.39344410	4173.31056820	4125.80093458	4093.96075565	4115.48399573	4112.95659372	4062.90115265	4046.94422124	4014.36097133	4043.27423842	3996.47116634	3995.12897837	3982.21611995	4004.15279282	3967.68731220	3962.21096183	3898.21249292	3929.69565227	3872.53986199	3856.10233938	3827.44420260	3755.65266053	3764.53285857	3810.37992960	3826.17655884	3892.92904695	3958.34268961	3960.32962106	3908.07836991	4591.99492463	4633.10169127	4646.22058890
1969.0000	3747.71334269	4376.01274235	4245.51520848	4167.15780933	4131.18488572	4115.01766010	4129.51017546	4109.48702622	4063.59035351	4047.69123078	4019.19000630	4032.46378398	3999.88050619	4002.53053877	3976.46692324	3991.44279401	3961.14301267	3962.33152465	3920.37512283	3936.96941748	3879.13064078	3872.54860208	3826.34765166	3784.72482586	3754.04870193	3812.43510857	3826.23453630	3898.45979909	3945.82435052	3960.49194861	3905.91080256	4605.23599882	4643.18555903	4652.59236255
1968.0000	3742.33848875	4372.24171114	4241.04963308	4165.49571152	4136.36963854	4137.04796874	4135.53307010	4106.99755602	4063.84598048	4056.08503988	4027.41244490	4029.66459595	4006.76988414	4006.02863043	3968.74039295	3979.19400796	3955.46686508	3953.18182456	3944.95407000	3935.98968153	3878.06902559	3877.33096489	3817.31255674	3802.38617870	3744.52017919	3809.74605974	3830.12316420	3893.43034306	3935.61318821	3955.60060528	3920.50320245	4616.51341000	4651.62586893	4654.47299373
1967.0000	3734.42214017	4371.49889867	4231.30010035	4170.74222862	4138.38915205	4149.89245266	4131.58810518	4110.94902673	4062.41906766	4065.33145730	4039.14009818	4039.48143942	4016.27912743	4008.84086033	3968.30940410	3974.72837872	3953.38705139	3946.77255254	3964.37163257	3922.68925589	3874.70024297	3873.25696925	3809.63216062	3810.24040955	3741.96898827	3809.32431258	3840.06695924	3886.81634377	3938.98172531	3953.51651879	3948.06953598	4619.97696188	4656.34034157	4652.43160935
1966.0000	3731.80205838	4376.90858210	4225.51252243	4181.81649358	4138.60900718	4149.87417747	4121.28636915	4122.18084293	4059.46517711	4069.08525687	4049.51818915	4056.49433644	4026.02346078	4015.76903710	3979.61457758	3979.27160389	3957.65431227	3948.95615548	3972.50672434	3902.19264270	3874.96760724	3869.37284680	3812.07673143	3812.75660542	3745.07420638	3814.05595278	3854.80524437	3890.80256081	3956.23547038	3960.58406709	3978.62617327	4616.33648554	4658.41428007	4650.60360028
1965.0000	3738.65547685	4389.15729468	4229.28228512	4194.47281868	4141.75409515	4143.65644968	4110.79230022	4135.85171058	4057.95472893	4066.94554632	4052.75146293	4069.30499208	4031.91209151	4029.21600751	3998.45407874	3989.48829114	3966.76937905	3956.44200062	3970.57383169	3886.38612412	3882.13305823	3873.52360709	3825.26753200	3812.90512075	3748.93366028	3821.97989643	3871.98936282	3909.64711988	3977.96777139	3976.72210133	4001.55218948	4612.40020271	4660.60054765	4653.69929476
1964.0000	3751.03971197	4408.10908109	4240.45888924	4204.31437172	4151.09194364	4142.65239220	4106.11190044	4145.82706355	4062.62450028	4064.02035807	4047.96101772	4069.45513520	4030.72059294	4046.51677847	4015.18938966	4002.76961524	3975.61786363	3963.63299283	3966.11776286	3885.59707057	3896.28445132	3887.80498003	3842.23532109	3811.51456757	3751.68773938	3828.80239686	3889.14673845	3935.70073971	3994.02765213	3995.95040976	4011.23902378	4615.75017090	4665.83466856	4664.05222183
1963.0000	3760.70636745	4431.57813414	4251.70115581	4210.36249092	4164.29167374	4152.80778516	4111.61335610	4150.38607603	4076.25416325	4065.77008110	4039.98520163	4057.97276592	4024.36385886	4061.04689007	4022.35665595	4018.78701048	3981.20643940	3969.91859250	3965.83147187	3901.62598955	3914.33958784	3909.32030442	3856.13143632	3809.10471432	3756.62209855	3832.16475199	3902.33193128	3956.28385315	4000.96519313	4011.50204364	4009.77499623	4628.86825343	4676.47347323	4681.74703127
1962.0000	3763.41708336	4453.96380875	4257.60460853	4215.61390912	4174.70832058	4169.64603163	4128.22011750	4153.35427511	4096.49815263	4073.47473647	4034.47982939	4044.18154562	4020.76151806	4066.82396706	4020.67274720	4036.13368498	3986.23435636	3979.33473628	3969.93519642	3927.42395216	3930.65946056	3932.52206034	3865.86761382	3807.19400768	3768.12556798	3834.73968559	3906.09284882	3964.56867334	4001.82759312	4020.49996874	4004.48892160	4647.31475723	4692.95641693	4705.89114760
1961.0000	3762.51336578	4468.49523055	4259.15600730	4223.56876679	4177.69364521	4182.77140291	4151.22495877	4159.61624615	4116.77655562	4084.17425872	4033.36374588	4038.06280412	4028.10506714	4063.19781745	4018.26381246	4050.26440029	3995.54816286	3994.45906222	3973.68574205	3952.69661921	3940.01287008	3949.92489130	3873.85848341	3807.62314252	3786.37386845	3842.68425168	3897.22435851	3964.10625395	4000.73009934	4024.38894871	4001.63705555	4663.13568268	4711.81866231	4733.63158111
1960.0000	3764.05793120	4471.94416606	4261.13245865	4234.09703169	4175.57594732	4184.56538012	4170.59926078	4169.93187042	4130.68027081	4093.87991614	4035.25115400	4042.89680442	4046.83511214	4055.75352583	4023.36341549	4056.99143740	4009.66672555	4012.36938264	3973.64095608	3970.48787879	3941.56067263	3953.34786206	3880.33066689	3810.87821905	3806.19425872	3859.54419033	3879.30297697	3963.35865984	3998.96002965	4026.00200550	4001.45584300	4670.44973078	4726.01598883	4758.19598968
1959.0000	3770.01631323	4467.02559009	4266.24016767	4243.02080426	4175.57854118	4175.32235722	4176.03720001	4180.16577147	4135.78557717	4100.04606881	4038.76538732	4054.11198518	4067.93417235	4052.54679364	4036.95874961	4057.48759571	4023.45866770	4026.70885474	3971.96537333	3979.92612628	3939.51162324	3939.09418948	3882.36967815	3815.48596005	3820.87529897	3881.23836775	3862.49348307	3966.49542262	3995.86804944	4026.85599170	3999.17445023	4668.90065635	4729.60667462	4770.71008853
1958.0000	3777.62699489	4459.93430262	4273.12530022	4245.79557516	4182.77862355	4162.39483845	4164.34389856	4184.91119381	4133.89693118	4101.59374664	4043.92755366	4064.35745819	4080.61087597	4058.55315483	4052.43401108	4057.89278091	4031.71236838	4032.88908312	3974.88975881	3983.93141196	3938.94383941	3914.17250640	3878.87798763	3819.36261013	3827.19124992	3898.08593148	3857.33211339	3969.90164697	3991.94243945	4026.84732231	3990.74561301	4663.13595581	4723.23936923	4766.46079396
1957.0000	3784.43268406	4455.43618371	4279.75520804	4241.27893940	4196.15289465	4155.93263096	4143.10389902	4181.65541800	4128.64592018	4098.56458639	4050.84179415	4069.74351140	4082.17571757	4072.50308477	4062.34356495	4063.25261486	4034.93792250	4031.46356844	3987.07332098	3985.08045430	3941.12864924	3895.24551979	3874.70846866	3821.66301283	3827.40940404	3902.83904146	3867.64071293	3967.49857736	3990.07086160	4025.70413519	3977.36318805	4659.62976251	4714.19184815	4749.60126681
1956.0000	3791.46786323	4454.01840528	4286.76425684	4232.02494523	4211.78218506	4163.81197665	4126.46275267	4172.60987611	4123.35182622	4093.31655127	4058.89381422	4072.24613591	4079.80228429	4088.38304825	4065.07902988	4072.72118514	4038.65207642	4027.71128522	4006.82274984	3984.22237124	3943.51419581	3897.24924767	3878.24057000	3823.02257075	3826.97518765	3896.97184759	3888.98380935	3958.85354254	3994.20294948	4024.46273313	3964.83406053	4663.04369312	4710.27687141	4730.73755231
1955.0000	3800.90641383	4453.21849289	4296.15921292	4221.95299941	4228.00453693	4187.02280508	4125.37259616	4163.91164901	4120.70975594	4091.38933640	4068.09710351	4077.19455001	4082.30781328	4100.37848913	4064.92442527	4081.40632870	4047.30685707	4028.36136561	4026.39357923	3982.84935731	3943.82473398	3920.76255640	3894.41460776	3824.34826506	3830.07011126	3889.15138876	3913.44503895	3951.37187416	4007.31562530	4025.88842673	3959.66901575	4673.59801675	4714.32705567	4719.60676901
1954.0000	3812.72373232	4451.28234545	4307.50749468	4214.79258153	4245.09598645	4217.87837927	4139.94484688	4162.62136580	4123.55549532	4098.81847576	4080.31774124	4088.51461446	4090.93791543	4107.23396882	4066.81746773	4086.27853971	4060.06950800	4037.28922415	4037.80065320	3985.22320868	3943.00588523	3951.10789199	3920.19672016	3826.51299758	3836.79504157	3887.78029349	3935.21008371	3954.03301469	4029.95426622	4033.56542864	3966.04929908	4686.75305778	4724.77970572	4720.12875953
